symbol,entry_date,high_52wk,breakout_level,entry,sl,tp,quantity,position_value,risk_amount,volume_ratio,exit_date,exit_price,exit_reason,pnl_rupees,r_multiple,holding_days
ENGINERSIN,2022-11-28,82.0,82.16,84.0,82.0,88.0,1190,99960.0,2380.0,3.12,2022-11-29,82.0,SL_HIT,-2380.0,-1.0,1
ENGINERSIN,2023-05-03,90.75,90.93,94.85,90.75,103.05,609,57763.65,2496.9,42.88,2023-05-04,90.75,SL_HIT,-2496.9,-1.0,1
ENGINERSIN,2023-05-24,103.35,103.56,108.55,103.35,118.95,480,52104.0,2496.0,2.35,2023-06-08,110.3,TIME_EXIT,840.0,0.34,15
ENGINERSIN,2023-06-20,115.0,115.23,120.75,115.0,132.25,434,52405.5,2495.5,1.82,2023-06-22,115.0,SL_HIT,-2495.5,-1.0,2
ENGINERSIN,2023-07-21,133.15,133.42,135.0,133.15,138.7,740,99900.0,1369.0,2.12,2023-07-24,138.7,TP_HIT,2738.0,2.0,3
ENGINERSIN,2023-07-25,142.4,142.68,148.25,142.4,159.95,427,63302.75,2497.95,2.75,2023-07-31,159.95,TP_HIT,4995.9,2.0,6
ENGINERSIN,2023-08-23,161.4,161.72,164.1,161.4,169.5,609,99936.9,1644.3,1.67,2023-08-24,161.4,SL_HIT,-1644.3,-1.0,1
ENGINERSIN,2023-12-14,167.3,167.63,169.0,167.3,172.4,591,99879.0,1004.7,6.1,2023-12-15,167.3,SL_HIT,-1004.7,-1.0,1
ENGINERSIN,2024-01-01,177.35,177.7,181.75,177.35,190.55,550,99962.5,2420.0,2.6,2024-01-02,177.35,SL_HIT,-2420.0,-1.0,1
ENGINERSIN,2024-01-11,209.5,209.92,216.4,209.5,230.2,362,78336.8,2497.8,2.99,2024-01-15,230.2,TP_HIT,4995.6,2.0,4
ENGINERSIN,2024-02-02,256.2,256.71,261.35,256.2,271.65,382,99835.7,1967.3,4.26,2024-02-05,256.2,SL_HIT,-1967.3,-1.0,3
ENGINERSIN,2024-05-23,277.0,277.55,282.25,277.0,292.75,354,99916.5,1858.5,1.87,2024-05-24,277.0,SL_HIT,-1858.5,-1.0,1
ENGINERSIN,2026-04-27,255.45,255.96,257.53,255.45,261.69,388,99921.64,807.04,2.83,2026-04-28,255.45,SL_HIT,-807.04,-1.0,1
ERIS,2024-06-06,971.9,973.84,977.85,971.9,989.75,102,99740.7,606.9,5.08,2024-06-07,989.75,TP_HIT,1213.8,2.0,1
ERIS,2024-06-10,1008.0,1010.02,1015.85,1008.0,1031.55,98,99553.3,769.3,2.34,2024-06-11,1008.0,SL_HIT,-769.3,-1.0,1
ERIS,2025-06-12,1725.0,1728.45,1791.1,1725.0,1923.3,37,66270.7,2445.7,13.36,2025-06-19,1725.0,SL_HIT,-2445.7,-1.0,7
ESCORTS,2022-08-29,1934.0,1937.87,1943.35,1934.0,1962.05,51,99110.85,476.85,4.57,2022-08-30,1962.05,TP_HIT,953.7,2.0,1
ESCORTS,2022-11-21,2190.0,2194.38,2196.05,2190.0,2208.15,45,98822.25,272.25,9.67,2022-11-22,2190.0,SL_HIT,-272.25,-1.0,1
ESCORTS,2022-11-25,2236.0,2240.47,2288.35,2236.0,2393.05,43,98399.05,2251.05,2.51,2022-12-12,2274.45,TIME_EXIT,-597.7,-0.27,17
ESCORTS,2023-07-28,2475.9,2480.85,2536.85,2475.9,2658.75,39,98937.15,2377.05,2.37,2023-08-01,2475.9,SL_HIT,-2377.05,-1.0,4
ESCORTS,2023-08-16,2676.8,2682.15,2702.9,2676.8,2755.1,36,97304.4,939.6,1.6,2023-08-17,2755.1,TP_HIT,1879.2,2.0,1
ESCORTS,2023-08-18,2806.85,2812.46,2851.1,2806.85,2939.6,35,99788.5,1548.75,2.81,2023-08-22,2939.6,TP_HIT,3097.5,2.0,4
ESCORTS,2023-08-24,2957.15,2963.06,2988.2,2957.15,3050.3,33,98610.6,1024.65,1.65,2023-08-25,3050.3,TP_HIT,2049.3,2.0,1
ESCORTS,2023-08-30,3125.0,3131.25,3252.75,3125.0,3508.25,19,61802.25,2427.25,2.42,2023-08-31,3125.0,SL_HIT,-2427.25,-1.0,1
ESCORTS,2023-10-10,3343.85,3350.54,3393.45,3343.85,3492.65,29,98410.05,1438.4,4.57,2023-10-16,3343.85,SL_HIT,-1438.4,-1.0,6
ETERNAL,2023-07-13,80.3,80.46,82.2,80.3,86.0,1216,99955.2,2310.4,4.28,2023-07-17,80.3,SL_HIT,-2310.4,-1.0,4
ETERNAL,2023-08-04,88.4,88.58,95.4,88.4,109.4,357,34057.8,2499.0,6.08,2023-08-21,88.4,SL_HIT,-2499.0,-1.0,17
ETERNAL,2023-11-03,115.1,115.33,116.5,115.1,119.3,858,99957.0,1201.2,3.46,2023-11-06,119.3,TP_HIT,2402.4,2.0,3
ETERNAL,2024-02-09,147.5,147.79,149.45,147.5,153.35,669,99982.05,1304.55,3.73,2024-02-12,153.35,TP_HIT,2609.1,2.0,3
ETERNAL,2024-08-01,232.0,232.46,234.09,232.0,238.27,427,99956.43,892.43,2.3,2024-08-02,238.27,TP_HIT,1784.86,2.0,1
ETERNAL,2024-09-12,281.5,282.06,283.9,281.5,288.7,352,99932.8,844.8,1.54,2024-09-13,281.5,SL_HIT,-844.8,-1.0,1
ETERNAL,2024-12-05,298.25,298.85,299.35,298.25,301.55,334,99982.9,367.4,1.85,2024-12-06,298.25,SL_HIT,-367.4,-1.0,1
ETERNAL,2025-07-24,311.25,311.87,313.15,311.25,316.95,319,99894.85,606.1,2.9,2025-07-25,311.25,SL_HIT,-606.1,-1.0,1
EXIDEIND,2022-11-17,184.95,185.32,186.7,184.95,190.2,535,99884.5,936.25,2.22,2022-11-18,184.95,SL_HIT,-936.25,-1.0,1
EXIDEIND,2023-05-17,197.25,197.64,205.45,197.25,221.85,304,62456.8,2492.8,9.28,2023-06-01,211.4,TIME_EXIT,1808.8,0.73,15
EXIDEIND,2023-06-16,214.5,214.93,215.0,214.5,216.0,465,99975.0,232.5,3.26,2023-06-19,214.5,SL_HIT,-232.5,-1.0,3
EXIDEIND,2023-06-20,218.4,218.84,220.35,218.4,224.25,453,99818.55,883.35,2.48,2023-06-21,224.25,TP_HIT,1766.7,2.0,1
EXIDEIND,2023-08-01,257.45,257.96,263.1,257.45,274.4,380,99978.0,2147.0,4.46,2023-08-02,257.45,SL_HIT,-2147.0,-1.0,1
EXIDEIND,2023-11-17,279.75,280.31,281.1,279.75,283.8,355,99790.5,479.25,3.26,2023-11-20,283.8,TP_HIT,958.5,2.0,3
EXIDEIND,2023-12-01,287.45,288.02,291.5,287.45,299.6,343,99984.5,1389.15,2.4,2023-12-08,287.45,SL_HIT,-1389.15,-1.0,7
EXIDEIND,2023-12-18,299.4,300.0,305.35,299.4,317.25,327,99849.45,1945.65,2.59,2023-12-20,299.4,SL_HIT,-1945.65,-1.0,2
EXIDEIND,2023-12-29,309.9,310.52,317.85,309.9,333.75,314,99804.9,2496.3,3.12,2024-01-11,333.75,TP_HIT,4992.6,2.0,13
EXIDEIND,2024-02-02,341.8,342.48,343.35,341.8,346.45,291,99914.85,451.05,1.99,2024-02-05,341.8,SL_HIT,-451.05,-1.0,3
EXIDEIND,2024-04-08,354.0,354.71,377.15,354.0,423.45,107,40355.05,2477.05,32.27,2024-04-15,423.45,TP_HIT,4954.1,2.0,7
EXIDEIND,2024-04-16,423.65,424.5,459.8,423.65,532.1,69,31726.2,2494.35,5.92,2024-05-02,464.0,TIME_EXIT,289.8,0.12,16
EXIDEIND,2024-05-28,500.45,501.45,509.9,500.45,528.8,196,99940.4,1852.2,5.38,2024-05-30,500.45,SL_HIT,-1852.2,-1.0,2
EXIDEIND,2024-06-06,517.4,518.43,527.85,517.4,548.75,189,99763.65,1975.05,2.06,2024-06-13,548.75,TP_HIT,3950.1,2.0,7
EXIDEIND,2024-06-25,576.85,578.0,579.65,576.85,585.25,172,99699.8,481.6,4.48,2024-06-26,576.85,SL_HIT,-481.6,-1.0,1
NYKAA,2024-01-09,183.4,183.77,187.5,183.4,195.7,533,99937.5,2185.3,5.93,2024-01-15,183.4,SL_HIT,-2185.3,-1.0,6
NYKAA,2024-07-30,195.5,195.89,200.03,195.5,209.09,499,99814.97,2260.47,9.42,2024-07-31,195.5,SL_HIT,-2260.47,-1.0,1
NYKAA,2024-08-21,204.44,204.85,210.79,204.44,223.49,393,82840.47,2495.55,9.19,2024-08-23,223.49,TP_HIT,4991.1,2.0,2
NYKAA,2025-10-06,249.28,249.78,255.34,249.28,267.46,391,99837.94,2369.46,7.02,2025-10-10,267.46,TP_HIT,4738.92,2.0,4
NYKAA,2026-02-06,273.22,273.77,276.99,273.22,284.53,361,99993.39,1360.97,11.08,2026-02-11,284.53,TP_HIT,2721.94,2.0,5
NYKAA,2026-06-18,285.6,286.17,298.1,285.6,323.1,200,59620.0,2500.0,4.54,2026-07-03,310.3,TIME_EXIT,2440.0,0.98,15
FEDERALBNK,2022-08-24,112.45,112.67,114.0,112.45,117.1,877,99978.0,1359.35,2.0,2022-08-29,112.45,SL_HIT,-1359.35,-1.0,5
FEDERALBNK,2022-08-30,116.1,116.33,117.0,116.1,118.8,854,99918.0,768.6,2.04,2022-09-01,116.1,SL_HIT,-768.6,-1.0,2
FEDERALBNK,2022-09-05,122.8,123.05,123.55,122.8,125.05,809,99951.95,606.75,4.44,2022-09-06,122.8,SL_HIT,-606.75,-1.0,1
FEDERALBNK,2022-10-14,129.75,130.01,130.35,129.75,131.55,767,99978.45,460.2,4.45,2022-10-17,129.75,SL_HIT,-460.2,-1.0,3
FEDERALBNK,2023-12-05,155.2,155.51,156.55,155.2,159.25,638,99878.9,861.3,1.59,2023-12-06,155.2,SL_HIT,-861.3,-1.0,1
FEDERALBNK,2024-02-16,159.3,159.62,164.7,159.3,175.5,462,76091.4,2494.8,3.55,2024-02-20,159.3,SL_HIT,-2494.8,-1.0,4
FEDERALBNK,2024-06-12,170.3,170.64,173.86,170.3,180.98,575,99969.5,2047.0,2.6,2024-06-27,177.02,TIME_EXIT,1817.0,0.89,15
FEDERALBNK,2024-07-03,179.73,180.09,181.46,179.73,184.92,551,99984.46,953.23,2.48,2024-07-04,179.73,SL_HIT,-953.23,-1.0,1
FEDERALBNK,2025-07-01,217.0,217.43,218.72,217.0,222.16,457,99955.04,786.04,1.56,2025-07-02,217.0,SL_HIT,-786.04,-1.0,1
FEDERALBNK,2025-10-20,220.0,220.44,227.08,220.0,241.24,353,80159.24,2499.24,7.56,2025-11-04,237.85,TIME_EXIT,3801.81,1.52,15
FEDERALBNK,2025-11-18,239.99,240.47,244.51,239.99,253.55,408,99760.08,1844.16,2.03,2025-11-25,253.55,TP_HIT,3688.32,2.0,7
FEDERALBNK,2026-01-19,278.4,278.96,279.7,278.4,282.3,357,99852.9,464.1,2.81,2026-01-20,278.4,SL_HIT,-464.1,-1.0,1
FEDERALBNK,2026-06-30,327.0,327.65,330.05,327.0,336.15,302,99675.1,921.1,1.73,2026-07-01,327.0,SL_HIT,-921.1,-1.0,1
FACT,2022-12-07,159.9,160.22,162.45,159.9,167.55,615,99906.75,1568.25,8.34,2022-12-08,167.55,TP_HIT,3136.5,2.0,1
FACT,2022-12-12,173.95,174.3,177.5,173.95,184.6,563,99932.5,1998.65,4.07,2022-12-13,184.6,TP_HIT,3997.3,2.0,1
FACT,2022-12-15,195.0,195.39,223.8,195.0,281.4,86,19246.8,2476.8,7.49,2022-12-19,281.4,TP_HIT,4953.6,2.0,4
FACT,2023-06-20,409.75,410.57,416.75,409.75,430.75,239,99603.25,1673.0,6.29,2023-06-21,409.75,SL_HIT,-1673.0,-1.0,1
FACT,2023-06-27,437.7,438.58,462.35,437.7,511.65,101,46697.35,2489.65,3.64,2023-06-30,437.7,SL_HIT,-2489.65,-1.0,3
FACT,2023-09-06,510.75,511.77,546.25,510.75,617.25,70,38237.5,2485.0,17.94,2023-09-07,510.75,SL_HIT,-2485.0,-1.0,1
FACT,2023-09-15,564.0,565.13,566.8,564.0,572.4,176,99756.8,492.8,4.01,2023-09-18,564.0,SL_HIT,-492.8,-1.0,3
FACT,2023-10-16,576.7,577.85,657.8,576.7,820.0,30,19734.0,2433.0,8.13,2023-10-31,756.05,TIME_EXIT,2947.5,1.21,15
FACT,2023-12-06,805.0,806.61,813.1,805.0,829.3,122,99198.2,988.2,6.14,2023-12-07,805.0,SL_HIT,-988.2,-1.0,1
FACT,2024-01-25,883.0,884.77,886.85,883.0,894.55,112,99327.2,431.2,4.25,2024-01-29,883.0,SL_HIT,-431.2,-1.0,4
FACT,2024-06-20,942.5,944.38,1090.35,942.5,1386.05,16,17445.6,2365.6,7.38,2024-07-05,1017.25,TIME_EXIT,-1169.6,-0.49,15
FINCABLES,2023-02-14,593.9,595.09,597.8,593.9,605.6,167,99832.6,651.3,5.67,2023-02-15,605.6,TP_HIT,1302.6,2.0,1
FINCABLES,2023-02-23,700.0,701.4,713.9,700.0,741.7,140,99946.0,1946.0,6.11,2023-02-27,700.0,SL_HIT,-1946.0,-1.0,4
FINCABLES,2023-03-03,740.0,741.48,775.85,740.0,847.55,69,53533.65,2473.65,3.29,2023-03-20,798.25,TIME_EXIT,1545.6,0.62,17
FINCABLES,2023-07-19,937.0,938.87,977.65,937.0,1058.95,61,59636.65,2479.65,10.73,2023-07-31,1058.95,TP_HIT,4959.3,2.0,12
FINCABLES,2023-08-07,1069.0,1071.14,1075.15,1069.0,1087.45,93,99988.95,571.95,1.84,2023-08-08,1069.0,SL_HIT,-571.95,-1.0,1
FINCABLES,2023-09-28,1179.0,1181.36,1195.55,1179.0,1228.65,83,99230.65,1373.65,9.45,2023-09-29,1179.0,SL_HIT,-1373.65,-1.0,1
FINCABLES,2024-05-24,1219.0,1221.44,1282.6,1219.0,1409.8,39,50021.4,2480.4,18.35,2024-05-27,1409.8,TP_HIT,4960.8,2.0,3
FINCABLES,2026-05-05,1028.0,1030.06,1054.95,1028.0,1108.85,92,97055.4,2479.4,5.01,2026-05-06,1028.0,SL_HIT,-2479.4,-1.0,1
FINCABLES,2026-05-08,1101.85,1104.05,1141.3,1101.85,1220.2,63,71901.9,2485.35,3.26,2026-05-12,1101.85,SL_HIT,-2485.35,-1.0,4
FINCABLES,2026-05-27,1172.8,1175.15,1177.25,1172.8,1186.15,84,98889.0,373.8,3.02,2026-05-29,1172.8,SL_HIT,-373.8,-1.0,2
FSL,2023-05-09,122.3,122.54,124.75,122.3,129.65,801,99924.75,1962.45,29.24,2023-05-12,129.65,TP_HIT,3924.9,2.0,3
FSL,2023-07-17,134.25,134.52,135.75,134.25,138.75,736,99912.0,1104.0,8.68,2023-07-18,138.75,TP_HIT,2208.0,2.0,1
FSL,2023-07-31,139.5,139.78,141.4,139.5,145.2,707,99969.8,1343.3,1.75,2023-08-01,139.5,SL_HIT,-1343.3,-1.0,1
FSL,2023-08-04,144.35,144.64,145.9,144.35,149.0,685,99941.5,1061.75,1.83,2023-08-07,144.35,SL_HIT,-1061.75,-1.0,3
FSL,2023-08-21,148.65,148.95,151.95,148.65,158.55,658,99983.1,2171.4,2.75,2023-08-25,158.55,TP_HIT,4342.8,2.0,4
FSL,2023-11-30,172.75,173.1,173.75,172.75,175.75,575,99906.25,575.0,4.84,2023-12-01,172.75,SL_HIT,-575.0,-1.0,1
FSL,2023-12-15,180.95,181.31,183.9,180.95,189.8,543,99857.7,1601.85,3.6,2023-12-20,180.95,SL_HIT,-1601.85,-1.0,5
FSL,2024-01-12,194.2,194.59,205.4,194.2,227.8,223,45804.2,2497.6,20.64,2024-01-17,194.2,SL_HIT,-2497.6,-1.0,5
FSL,2024-07-04,224.6,225.05,227.65,224.6,233.75,439,99938.35,1338.95,2.95,2024-07-05,233.75,TP_HIT,2677.9,2.0,1
FSL,2024-07-08,243.75,244.24,244.8,243.75,246.9,408,99878.4,428.4,2.45,2024-07-09,243.75,SL_HIT,-428.4,-1.0,1
FSL,2024-07-30,263.5,264.03,265.5,263.5,269.5,376,99828.0,752.0,1.86,2024-07-31,269.5,TP_HIT,1504.0,2.0,1
FSL,2024-08-01,273.0,273.55,294.55,273.0,337.65,116,34167.8,2499.8,10.71,2024-08-05,273.0,SL_HIT,-2499.8,-1.0,4
FSL,2024-08-19,318.05,318.69,330.15,318.05,354.35,206,68010.9,2492.6,3.1,2024-08-20,318.05,SL_HIT,-2492.6,-1.0,1
FSL,2024-10-23,339.2,339.88,343.4,339.2,351.8,291,99929.4,1222.2,5.19,2024-10-24,339.2,SL_HIT,-1222.2,-1.0,1
FSL,2024-10-28,354.25,354.96,364.6,354.25,385.3,241,87868.6,2494.35,5.16,2024-10-29,354.25,SL_HIT,-2494.35,-1.0,1
FSL,2024-11-06,369.95,370.69,372.3,369.95,377.0,268,99776.4,629.8,1.63,2024-11-07,369.95,SL_HIT,-629.8,-1.0,1
FSL,2025-01-02,383.15,383.92,386.05,383.15,391.85,259,99986.95,751.1,3.97,2025-01-03,391.85,TP_HIT,1502.2,2.0,1
FIVESTAR,2024-10-15,862.75,864.48,894.75,862.75,958.75,78,69790.5,2496.0,3.46,2024-10-21,862.75,SL_HIT,-2496.0,-1.0,6
FORCEMOT,2023-05-30,1603.9,1607.11,1718.7,1603.9,1948.3,21,36092.7,2410.8,17.17,2023-06-05,1948.3,TP_HIT,4821.6,2.0,6
FORCEMOT,2023-06-06,1975.0,1978.95,2117.35,1975.0,2402.05,17,35994.95,2419.95,3.19,2023-06-21,2259.1,TIME_EXIT,2409.75,1.0,15
FORCEMOT,2023-08-17,3468.95,3475.89,3491.25,3468.95,3535.85,28,97755.0,624.4,2.14,2023-08-18,3468.95,SL_HIT,-624.4,-1.0,1
FORCEMOT,2023-09-08,3663.0,3670.33,3811.3,3663.0,4107.9,16,60980.8,2372.8,1.74,2023-09-12,3663.0,SL_HIT,-2372.8,-1.0,4
FORCEMOT,2023-10-05,4001.85,4009.85,4016.7,4001.85,4046.4,24,96400.8,356.4,1.88,2023-10-06,4001.85,SL_HIT,-356.4,-1.0,1
FORCEMOT,2024-02-14,4173.0,4181.35,4422.65,4173.0,4921.95,10,44226.5,2496.5,2.67,2024-02-15,4921.95,TP_HIT,4993.0,2.0,1
FORCEMOT,2024-02-16,5187.0,5197.37,5228.75,5187.0,5312.25,19,99346.25,793.25,3.11,2024-02-19,5312.25,TP_HIT,1586.5,2.0,3
FORCEMOT,2024-02-20,5980.0,5991.96,6050.4,5980.0,6191.2,16,96806.4,1126.4,3.75,2024-02-21,5980.0,SL_HIT,-1126.4,-1.0,1
FORCEMOT,2024-02-28,6196.0,6208.39,6432.55,6196.0,6905.65,10,64325.5,2365.5,1.93,2024-03-01,6905.65,TP_HIT,4731.0,2.0,2
FORCEMOT,2024-04-19,9261.8,9280.32,9313.85,9261.8,9417.95,10,93138.5,520.5,5.15,2024-04-22,9417.95,TP_HIT,1041.0,2.0,3
FORCEMOT,2025-05-12,10598.5,10619.7,10757.5,10598.5,11075.5,9,96817.5,1431.0,1.84,2025-05-13,10598.5,SL_HIT,-1431.0,-1.0,1
FORCEMOT,2025-05-28,11259.5,11282.02,11764.0,11259.5,12773.0,4,47056.0,2018.0,1.58,2025-06-05,12773.0,TP_HIT,4036.0,2.0,8
FORCEMOT,2025-06-13,13155.0,13181.31,13351.0,13155.0,13743.0,7,93457.0,1372.0,2.24,2025-06-16,13743.0,TP_HIT,2744.0,2.0,3
FORCEMOT,2025-06-30,14589.0,14618.18,16077.0,14589.0,19053.0,1,16077.0,1488.0,2.59,2025-07-01,14589.0,SL_HIT,-1488.0,-1.0,1
FORCEMOT,2025-07-09,16300.0,16332.6,16719.0,16300.0,17557.0,5,83595.0,2095.0,3.93,2025-07-11,16300.0,SL_HIT,-2095.0,-1.0,2
FORCEMOT,2025-07-24,17660.0,17695.32,19149.0,17660.0,22127.0,1,19149.0,1489.0,7.3,2025-07-25,17660.0,SL_HIT,-1489.0,-1.0,1
FORCEMOT,2026-02-10,22450.0,22494.9,23623.0,22450.0,25969.0,2,47246.0,2346.0,1.91,2026-02-17,25969.0,TP_HIT,4692.0,2.0,7
FORTIS,2022-09-19,315.75,316.38,321.05,315.75,331.65,311,99846.55,1648.3,5.41,2022-09-20,315.75,SL_HIT,-1648.3,-1.0,1
FORTIS,2023-07-11,328.4,329.06,332.1,328.4,339.5,301,99962.1,1113.7,3.1,2023-07-12,328.4,SL_HIT,-1113.7,-1.0,1
FORTIS,2023-11-10,352.5,353.2,359.4,352.5,373.2,278,99913.2,1918.2,2.91,2023-11-13,352.5,SL_HIT,-1918.2,-1.0,3
FORTIS,2023-11-30,379.95,380.71,386.0,379.95,398.1,259,99974.0,1566.95,1.67,2023-12-01,379.95,SL_HIT,-1566.95,-1.0,1
FORTIS,2024-01-01,423.0,423.85,439.6,423.0,472.8,150,65940.0,2490.0,2.07,2024-01-03,423.0,SL_HIT,-2490.0,-1.0,2
FORTIS,2024-02-06,448.8,449.7,456.75,448.8,472.65,218,99571.5,1733.1,4.42,2024-02-08,448.8,SL_HIT,-1733.1,-1.0,2
FORTIS,2024-08-23,542.5,543.59,551.2,542.5,568.6,181,99767.2,1574.7,2.17,2024-08-26,542.5,SL_HIT,-1574.7,-1.0,3
FORTIS,2024-11-21,662.0,663.32,680.7,662.0,718.1,133,90533.1,2487.1,5.01,2024-11-25,718.1,TP_HIT,4974.2,2.0,4
FORTIS,2025-07-23,817.8,819.44,823.7,817.8,835.5,121,99667.7,713.9,1.72,2025-07-24,835.5,TP_HIT,1427.8,2.0,1
FORTIS,2025-08-11,904.5,906.31,920.65,904.5,952.95,108,99430.2,1744.2,1.8,2025-08-20,952.95,TP_HIT,3488.4,2.0,9
FORTIS,2025-10-01,983.2,985.17,989.65,983.2,1002.55,101,99954.65,651.45,1.72,2025-10-03,983.2,SL_HIT,-651.45,-1.0,2
FORTIS,2025-10-06,1004.7,1006.71,1053.9,1004.7,1152.3,50,52695.0,2460.0,6.53,2025-10-21,1097.9,TIME_EXIT,2200.0,0.89,15
GAIL,2023-07-25,101.39,101.59,103.63,101.39,108.11,964,99899.32,2159.36,1.93,2023-07-31,108.11,TP_HIT,4318.72,2.0,6
GAIL,2023-12-01,120.26,120.5,121.99,120.26,125.45,819,99909.81,1416.87,4.2,2023-12-04,125.45,TP_HIT,2833.74,2.0,3
GAIL,2023-12-14,130.44,130.7,130.87,130.44,131.73,764,99984.68,328.52,1.83,2023-12-15,130.44,SL_HIT,-328.52,-1.0,1
GAIL,2023-12-22,134.24,134.51,136.43,134.24,140.81,732,99866.76,1603.08,3.34,2023-12-26,140.81,TP_HIT,3206.16,2.0,4
GAIL,2023-12-29,143.29,143.58,146.33,143.29,152.41,683,99943.39,2076.32,1.8,2024-01-01,152.41,TP_HIT,4152.64,2.0,3
GAIL,2024-02-05,163.06,163.39,164.55,163.06,167.53,607,99881.85,904.43,1.89,2024-02-06,167.53,TP_HIT,1808.86,2.0,1
GAIL,2024-03-04,175.54,175.89,178.34,175.54,183.94,560,99870.4,1568.0,2.85,2024-03-06,175.54,SL_HIT,-1568.0,-1.0,2
GAIL,2024-04-08,183.48,183.85,187.59,183.48,195.81,533,99985.47,2190.63,3.24,2024-04-10,195.81,TP_HIT,4381.26,2.0,2
GAIL,2024-06-03,199.65,200.05,215.67,199.65,247.71,156,33644.52,2499.12,4.87,2024-06-04,199.65,SL_HIT,-2499.12,-1.0,1
GAIL,2024-07-15,218.75,219.19,221.61,218.75,227.33,451,99946.11,1289.86,1.58,2024-07-16,218.75,SL_HIT,-1289.86,-1.0,1
GVT&D,2023-04-19,144.0,144.29,146.1,144.0,150.3,684,99932.4,1436.4,9.53,2023-04-20,144.0,SL_HIT,-1436.4,-1.0,1
GVT&D,2023-04-27,147.3,147.59,172.1,147.3,221.7,100,17210.0,2480.0,39.67,2023-05-08,221.7,TP_HIT,4960.0,2.0,11
GVT&D,2023-08-17,346.8,347.49,355.7,346.8,373.5,280,99596.0,2492.0,11.14,2023-08-18,346.8,SL_HIT,-2492.0,-1.0,1
GVT&D,2023-09-20,397.15,397.94,410.3,397.15,436.6,190,77957.0,2498.5,2.04,2023-09-21,397.15,SL_HIT,-2498.5,-1.0,1
GVT&D,2024-01-04,582.6,583.77,599.75,582.6,634.05,145,86963.75,2486.75,12.12,2024-01-05,582.6,SL_HIT,-2486.75,-1.0,1
GVT&D,2024-01-10,610.0,611.22,614.9,610.0,624.7,162,99613.8,793.8,6.72,2024-01-11,610.0,SL_HIT,-793.8,-1.0,1
GVT&D,2024-01-16,644.0,645.29,649.95,644.0,661.85,153,99442.35,910.35,1.73,2024-01-17,644.0,SL_HIT,-910.35,-1.0,1
GVT&D,2024-02-09,811.5,813.12,824.5,811.5,850.5,121,99764.5,1573.0,1.65,2024-02-12,811.5,SL_HIT,-1573.0,-1.0,3
GVT&D,2024-06-12,1484.0,1486.97,1493.8,1484.0,1513.4,66,98590.8,646.8,1.52,2024-06-13,1484.0,SL_HIT,-646.8,-1.0,1
GVT&D,2025-05-29,2281.7,2286.26,2288.6,2281.7,2302.4,43,98409.8,296.7,2.41,2025-05-30,2281.7,SL_HIT,-296.7,-1.0,1
GVT&D,2025-09-19,3003.9,3009.91,3068.7,3003.9,3198.3,32,98198.4,2073.6,1.97,2025-09-23,3003.9,SL_HIT,-2073.6,-1.0,4
GVT&D,2025-10-03,3147.0,3153.29,3170.1,3147.0,3216.3,31,98273.1,716.1,2.01,2025-10-06,3147.0,SL_HIT,-716.1,-1.0,3
GVT&D,2026-02-03,3323.8,3330.45,3456.4,3323.8,3721.6,18,62215.2,2386.8,1.74,2026-02-04,3721.6,TP_HIT,4773.6,2.0,1
GVT&D,2026-04-23,4344.0,4352.69,4496.4,4344.0,4801.2,16,71942.4,2438.4,2.89,2026-05-07,4801.2,TP_HIT,4876.8,2.0,14
GVT&D,2026-05-27,4962.4,4972.32,5097.7,4962.4,5368.3,18,91758.6,2435.4,1.82,2026-05-29,4962.4,SL_HIT,-2435.4,-1.0,2
GMRAIRPORT,2023-07-28,49.8,49.9,50.45,49.8,51.75,1982,99991.9,1288.3,2.09,2023-07-31,51.75,TP_HIT,2576.6,2.0,3
GMRAIRPORT,2023-08-22,55.7,55.81,57.85,55.7,62.15,1162,67221.7,2498.3,2.26,2023-08-24,62.15,TP_HIT,4996.6,2.0,2
GMRAIRPORT,2023-12-08,66.75,66.88,68.9,66.75,73.2,1162,80061.8,2498.3,33.32,2023-12-11,73.2,TP_HIT,4996.6,2.0,3
GMRAIRPORT,2023-12-13,74.4,74.55,77.15,74.4,82.65,909,70129.35,2499.75,2.85,2023-12-20,74.4,SL_HIT,-2499.75,-1.0,7
GMRAIRPORT,2024-01-08,85.25,85.42,86.9,85.25,90.2,1150,99935.0,1897.5,2.7,2024-01-09,85.25,SL_HIT,-1897.5,-1.0,1
GMRAIRPORT,2024-06-18,94.55,94.74,97.84,94.55,104.42,759,74260.56,2497.11,1.99,2024-07-03,96.54,TIME_EXIT,-986.7,-0.4,15
GMRAIRPORT,2025-11-18,99.19,99.39,103.72,99.19,112.78,551,57149.72,2496.03,7.66,2025-12-03,105.35,TIME_EXIT,898.13,0.36,15
GABRIEL,2022-11-15,175.5,175.85,178.05,175.5,183.15,561,99886.05,1430.55,19.18,2022-11-16,183.15,TP_HIT,2861.1,2.0,1
GABRIEL,2022-11-28,186.4,186.77,198.15,186.4,221.65,212,42007.8,2491.0,4.04,2022-12-05,186.4,SL_HIT,-2491.0,-1.0,7
GABRIEL,2023-07-21,210.85,211.27,213.85,210.85,219.85,467,99867.95,1401.0,1.62,2023-07-27,219.85,TP_HIT,2802.0,2.0,6
GABRIEL,2023-08-18,234.3,234.77,248.1,234.3,275.7,181,44906.1,2497.8,6.2,2023-08-23,275.7,TP_HIT,4995.6,2.0,5
